"Group.1","x","timeWorked","cumTimeWorked","cumTickets","ticket_id"
"158229",2013-05-03,3.5,2949.37833333333,497,"158229"
"158351",2013-05-06,2,2951.37833333333,498,"158351"
"158822",2013-05-09,2,2953.37833333333,499,"158822"
"159003",2013-05-10,1,2954.37833333333,500,"159003"
"158766",2013-05-13,46,3000.37833333333,501,"158766"
"159088",2013-05-13,0.0833333333333333,3000.46166666667,502,"159088"
"159121",2013-05-13,0.25,3000.71166666667,503,"159121"
"159237",2013-05-15,2,3002.71166666667,504,"159237"
"159301",2013-05-16,36.5,3039.21166666667,505,"159301"
"158974",2013-05-20,3,3042.21166666667,506,"158974"
"158211",2013-05-21,1,3043.21166666667,507,"158211"
"159459",2013-05-21,0.666666666666667,3043.87833333333,508,"159459"
"159488",2013-05-21,1.5,3045.37833333333,509,"159488"
"159634",2013-05-24,11,3056.37833333333,510,"159634"
"159611",2013-05-28,0.5,3056.87833333333,511,"159611"
"156265",2013-05-31,9.66666666666667,3066.545,512,"156265"
"156267",2013-05-31,8.16666666666667,3074.71166666667,513,"156267"
"158024",2013-05-31,1,3075.71166666667,514,"158024"
"158630",2013-05-31,2,3077.71166666667,515,"158630"
"158674",2013-05-31,1,3078.71166666667,516,"158674"
"158704",2013-05-31,3,3081.71166666667,517,"158704"
"158723",2013-05-31,1,3082.71166666667,518,"158723"
"159035",2013-05-31,3,3085.71166666667,519,"159035"
"159265",2013-05-31,2,3087.71166666667,520,"159265"
"159439",2013-05-31,2,3089.71166666667,521,"159439"
"159457",2013-05-31,1.5,3091.21166666667,522,"159457"
"160023",2013-05-31,1,3092.21166666667,523,"160023"
"160055",2013-05-31,1,3093.21166666667,524,"160055"
"160059",2013-05-31,0.333333333333333,3093.545,525,"160059"
"160060",2013-05-31,0.5,3094.045,526,"160060"
"159450",2013-06-03,1,3095.045,527,"159450"
"160222",2013-06-03,0.166666666666667,3095.21166666667,528,"160222"
"160273",2013-06-04,1.25,3096.46166666667,529,"160273"
"160317",2013-06-05,2,3098.46166666667,530,"160317"
"160345",2013-06-05,0.333333333333333,3098.795,531,"160345"
"160296",2013-06-13,8,3106.795,532,"160296"
"160668",2013-06-13,1,3107.795,533,"160668"
"160507",2013-06-14,3,3110.795,534,"160507"
"160744",2013-06-14,2,3112.795,535,"160744"
"160815",2013-06-14,1.5,3114.295,536,"160815"
"160886",2013-06-14,12,3126.295,537,"160886"
"160888",2013-06-14,2,3128.295,538,"160888"
"161021",2013-06-21,11,3139.295,539,"161021"
"161031",2013-06-21,2,3141.295,540,"161031"
"161244",2013-06-21,1,3142.295,541,"161244"
"161268",2013-06-21,0.75,3143.045,542,"161268"
"160367",2013-06-27,29.3333333333333,3172.37833333333,543,"160367"
"160986",2013-06-27,4,3176.37833333333,544,"160986"
"161603",2013-06-27,4,3180.37833333333,545,"161603"
"161639",2013-06-27,8,3188.37833333333,546,"161639"
"160286",2013-06-28,7.5,3195.87833333333,547,"160286"
"160447",2013-06-28,5,3200.87833333333,548,"160447"
"160491",2013-06-28,3,3203.87833333333,549,"160491"
"161060",2013-06-28,3,3206.87833333333,550,"161060"
"161082",2013-06-28,0.333333333333333,3207.21166666667,551,"161082"
"161236",2013-06-28,0.5,3207.71166666667,552,"161236"
"161395",2013-06-28,0.333333333333333,3208.045,553,"161395"
"161656",2013-06-28,1,3209.045,554,"161656"
"161673",2013-06-28,3.33333333333333,3212.37833333333,555,"161673"
"161710",2013-06-28,0.25,3212.62833333333,556,"161710"
"161723",2013-06-28,2,3214.62833333333,557,"161723"
"161730",2013-06-28,2,3216.62833333333,558,"161730"
"161732",2013-06-28,1.5,3218.12833333333,559,"161732"
"161649",2013-06-29,5,3223.12833333333,560,"161649"
"160520",2013-07-01,1,3224.12833333333,561,"160520"
"161712",2013-07-01,1.25,3225.37833333333,562,"161712"
"161937",2013-07-05,1,3226.37833333333,563,"161937"
"161967",2013-07-05,1,3227.37833333333,564,"161967"
"162089",2013-07-05,0.5,3227.87833333333,565,"162089"
"162343",2013-07-10,10.1666666666667,3238.045,566,"162343"
"162416",2013-07-12,0.333333333333333,3238.37833333333,567,"162416"
"162528",2013-07-12,2,3240.37833333333,568,"162528"
"162340",2013-07-15,1.5,3241.87833333333,569,"162340"
"162636",2013-07-15,1,3242.87833333333,570,"162636"
"162644",2013-07-16,2.5,3245.37833333333,571,"162644"
"162568",2013-07-17,0.333333333333333,3245.71166666667,572,"162568"
"162789",2013-07-17,3.5,3249.21166666667,573,"162789"
"162766",2013-07-18,4,3253.21166666667,574,"162766"
"162797",2013-07-18,3,3256.21166666667,575,"162797"
"162838",2013-07-19,4,3260.21166666667,576,"162838"
"162910",2013-07-19,1,3261.21166666667,577,"162910"
"162972",2013-07-23,0.166666666666667,3261.37833333333,578,"162972"
"162973",2013-07-23,1,3262.37833333333,579,"162973"
"162982",2013-07-23,1,3263.37833333333,580,"162982"
"162984",2013-07-23,0.166666666666667,3263.545,581,"162984"
"162785",2013-07-24,3.16666666666667,3266.71166666667,582,"162785"
"163055",2013-07-24,4,3270.71166666667,583,"163055"
"163085",2013-07-24,0.5,3271.21166666667,584,"163085"
"161544",2013-07-29,5,3276.21166666667,585,"161544"
"161557",2013-07-29,4,3280.21166666667,586,"161557"
"161902",2013-07-29,1,3281.21166666667,587,"161902"
"161973",2013-07-29,3,3284.21166666667,588,"161973"
"162310",2013-07-29,0.5,3284.71166666667,589,"162310"
"162377",2013-07-29,1.5,3286.21166666667,590,"162377"
"162660",2013-07-29,1,3287.21166666667,591,"162660"
"163069",2013-07-29,3,3290.21166666667,592,"163069"
"163157",2013-07-29,4.33333333333333,3294.545,593,"163157"
"163167",2013-07-29,2.5,3297.045,594,"163167"
"163956",2013-07-29,0.25,3297.295,595,"163956"
"164048",2013-07-29,1.5,3298.795,596,"164048"
"164050",2013-07-29,0.5,3299.295,597,"164050"
"164056",2013-07-29,0.333333333333333,3299.62833333333,598,"164056"
"164057",2013-07-29,2.25,3301.87833333333,599,"164057"
"164012",2013-07-30,4,3305.87833333333,600,"164012"
"164016",2013-07-30,3,3308.87833333333,601,"164016"
"163998",2013-07-31,3,3311.87833333333,602,"163998"
"164087",2013-07-31,3,3314.87833333333,603,"164087"
"164161",2013-07-31,0.833333333333333,3315.71166666667,604,"164161"
"164168",2013-07-31,1.5,3317.21166666667,605,"164168"
"164186",2013-07-31,0.5,3317.71166666667,606,"164186"
"164258",2013-08-01,0.5,3318.21166666667,607,"164258"
"164330",2013-08-03,2,3320.21166666667,608,"164330"
"163138",2013-08-05,0.666666666666667,3320.87833333333,609,"163138"
"164379",2013-08-05,1.83333333333333,3322.71166666667,610,"164379"
"164422",2013-08-05,0.0166666666666667,3322.72833333333,611,"164422"
"164197",2013-08-06,5.5,3328.22833333333,612,"164197"
"164479",2013-08-06,0.333333333333333,3328.56166666667,613,"164479"
"164492",2013-08-06,1,3329.56166666667,614,"164492"
"164555",2013-08-07,0.75,3330.31166666667,615,"164555"
"164585",2013-08-07,13.6666666666667,3343.97833333333,616,"164585"
"164604",2013-08-08,0.666666666666667,3344.645,617,"164604"
"164261",2013-08-09,2,3346.645,618,"164261"
"164459",2013-08-09,6.83333333333333,3353.47833333333,619,"164459"
"164632",2013-08-09,2.5,3355.97833333333,620,"164632"
"164106",2013-08-12,0.166666666666667,3356.145,621,"164106"
"164722",2013-08-12,3,3359.145,622,"164722"
"164796",2013-08-12,0.5,3359.645,623,"164796"
"164823",2013-08-12,4.5,3364.145,624,"164823"
"164690",2013-08-13,1.5,3365.645,625,"164690"
"164885",2013-08-14,1.5,3367.145,626,"164885"
"164923",2013-08-14,0.166666666666667,3367.31166666667,627,"164923"
"164930",2013-08-14,0.5,3367.81166666667,628,"164930"
"164878",2013-08-15,17,3384.81166666667,629,"164878"
"164966",2013-08-15,1.5,3386.31166666667,630,"164966"
"164972",2013-08-16,2.33333333333333,3388.645,631,"164972"
"165018",2013-08-16,0.25,3388.895,632,"165018"
"165029",2013-08-16,2,3390.895,633,"165029"
"165040",2013-08-16,2.66666666666667,3393.56166666667,634,"165040"
"164837",2013-08-19,0.333333333333333,3393.895,635,"164837"
"165146",2013-08-19,20,3413.895,636,"165146"
"165243",2013-08-21,1,3414.895,637,"165243"
"165296",2013-08-22,0.166666666666667,3415.06166666667,638,"165296"
"165186",2013-08-23,2,3417.06166666667,639,"165186"
"165436",2013-08-26,5,3422.06166666667,640,"165436"
"165397",2013-08-27,7.5,3429.56166666667,641,"165397"
"165403",2013-08-27,23,3452.56166666667,642,"165403"
"165543",2013-08-27,1,3453.56166666667,643,"165543"
"165370",2013-08-28,2.5,3456.06166666667,644,"165370"
"165518",2013-08-28,1,3457.06166666667,645,"165518"
"165563",2013-08-28,6,3463.06166666667,646,"165563"
"165689",2013-08-28,0.25,3463.31166666667,647,"165689"
"165673",2013-08-29,2,3465.31166666667,648,"165673"
"165712",2013-08-29,0.75,3466.06166666667,649,"165712"
"165725",2013-08-29,2,3468.06166666667,650,"165725"
"165734",2013-08-29,0.0833333333333333,3468.145,651,"165734"
"165680",2013-08-30,5,3473.145,652,"165680"
"165815",2013-08-30,0.25,3473.395,653,"165815"
"165822",2013-08-30,0.333333333333333,3473.72833333333,654,"165822"
"165589",2013-09-03,0.583333333333333,3474.31166666667,655,"165589"
"165651",2013-09-03,0.25,3474.56166666667,656,"165651"
"165772",2013-09-04,4,3478.56166666667,657,"165772"
"165912",2013-09-04,0.333333333333333,3478.895,658,"165912"
"165916",2013-09-04,2,3480.895,659,"165916"
"166015",2013-09-04,1,3481.895,660,"166015"
"166057",2013-09-04,0.25,3482.145,661,"166057"
"165877",2013-09-05,2.16666666666667,3484.31166666667,662,"165877"
"166176",2013-09-05,0.5,3484.81166666667,663,"166176"
"166182",2013-09-05,1.33333333333333,3486.145,664,"166182"
"166284",2013-09-06,2,3488.145,665,"166284"
"165917",2013-09-10,0.75,3488.895,666,"165917"
"166169",2013-09-10,0.75,3489.645,667,"166169"
"166175",2013-09-10,2.25,3491.895,668,"166175"
"166214",2013-09-10,5.33333333333333,3497.22833333333,669,"166214"
"166440",2013-09-10,0.0833333333333333,3497.31166666667,670,"166440"
"166472",2013-09-10,12.5,3509.81166666667,671,"166472"
"166374",2013-09-11,1.5,3511.31166666667,672,"166374"
"166640",2013-09-11,1.5,3512.81166666667,673,"166640"
"166573",2013-09-12,1,3513.81166666667,674,"166573"
"166802",2013-09-13,15,3528.81166666667,675,"166802"
"166957",2013-09-16,0.75,3529.56166666667,676,"166957"
"166983",2013-09-16,0.25,3529.81166666667,677,"166983"
"166806",2013-09-17,4,3533.81166666667,678,"166806"
"167055",2013-09-17,0.5,3534.31166666667,679,"167055"
"167107",2013-09-17,0.0833333333333333,3534.395,680,"167107"
"167234",2013-09-19,0.0833333333333333,3534.47833333333,681,"167234"
"167337",2013-09-20,0.416666666666667,3534.895,682,"167337"
"167345",2013-09-20,0.5,3535.395,683,"167345"
"167365",2013-09-20,6,3541.395,684,"167365"
"166785",2013-09-23,3,3544.395,685,"166785"
"166817",2013-09-23,1,3545.395,686,"166817"
"167215",2013-09-23,8.25,3553.645,687,"167215"
"167274",2013-09-23,15.1666666666667,3568.81166666667,688,"167274"
"167635",2013-09-25,0.5,3569.31166666667,689,"167635"
"167661",2013-09-25,0.5,3569.81166666667,690,"167661"
"167754",2013-09-27,4,3573.81166666667,691,"167754"
"167892",2013-09-30,8.5,3582.31166666667,692,"167892"
"167899",2013-09-30,21,3603.31166666667,693,"167899"
"167935",2013-10-01,5.58333333333333,3608.895,694,"167935"
"167982",2013-10-01,1.25,3610.145,695,"167982"
"168074",2013-10-02,0.166666666666667,3610.31166666667,696,"168074"
"167974",2013-10-03,2,3612.31166666667,697,"167974"
"168038",2013-10-04,4.5,3616.81166666667,698,"168038"
"168098",2013-10-04,2,3618.81166666667,699,"168098"
"168117",2013-10-04,0.666666666666667,3619.47833333333,700,"168117"
"168199",2013-10-04,4.33333333333333,3623.81166666667,701,"168199"
"168216",2013-10-04,0.583333333333333,3624.395,702,"168216"
"168226",2013-10-04,1.5,3625.895,703,"168226"
"168271",2013-10-07,10.1666666666667,3636.06166666667,704,"168271"
"167158",2013-10-08,2,3638.06166666667,705,"167158"
"167650",2013-10-08,1,3639.06166666667,706,"167650"
"168376",2013-10-08,0.75,3639.81166666667,707,"168376"
"168470",2013-10-10,10.1666666666667,3649.97833333333,708,"168470"
"168550",2013-10-10,0.25,3650.22833333333,709,"168550"
"168275",2013-10-11,0.5,3650.72833333333,710,"168275"
"168580",2013-10-11,4.25,3654.97833333333,711,"168580"
"168600",2013-10-11,5.66666666666667,3660.645,712,"168600"
"168266",2013-10-15,14.6666666666667,3675.31166666667,713,"168266"
"168232",2013-10-16,2,3677.31166666667,714,"168232"
"168790",2013-10-16,4,3681.31166666667,715,"168790"
"168841",2013-10-17,1,3682.31166666667,716,"168841"
"168842",2013-10-17,0.5,3682.81166666667,717,"168842"
"168855",2013-10-17,2,3684.81166666667,718,"168855"
"168954",2013-10-21,7.5,3692.31166666667,719,"168954"
"169023",2013-10-21,0.666666666666667,3692.97833333333,720,"169023"
"168402",2013-10-22,2.25,3695.22833333333,721,"168402"
"169124",2013-10-22,0.5,3695.72833333333,722,"169124"
"169117",2013-10-23,0.75,3696.47833333333,723,"169117"
"169131",2013-10-23,2.5,3698.97833333333,724,"169131"
"169194",2013-10-23,0.25,3699.22833333333,725,"169194"
"168764",2013-10-24,4,3703.22833333333,726,"168764"
"168956",2013-10-24,0.5,3703.72833333333,727,"168956"
"169163",2013-10-24,1,3704.72833333333,728,"169163"
"169298",2013-10-25,9,3713.72833333333,729,"169298"
"169371",2013-10-28,1.5,3715.22833333333,730,"169371"
"169378",2013-10-28,1,3716.22833333333,731,"169378"
"169417",2013-10-28,4,3720.22833333333,732,"169417"
"169429",2013-10-28,0.5,3720.72833333333,733,"169429"
"169528",2013-10-30,0.5,3721.22833333333,734,"169528"
"169563",2013-10-30,0.5,3721.72833333333,735,"169563"
"169653",2013-11-01,0.25,3721.97833333333,736,"169653"
"169562",2013-11-04,1.5,3723.47833333333,737,"169562"
"169604",2013-11-04,3.33333333333333,3726.81166666667,738,"169604"
"169613",2013-11-04,0.5,3727.31166666667,739,"169613"
"169727",2013-11-04,0.666666666666667,3727.97833333333,740,"169727"
"169772",2013-11-04,0.25,3728.22833333333,741,"169772"
"169810",2013-11-04,0.666666666666667,3728.895,742,"169810"
"169685",2013-11-05,2.5,3731.395,743,"169685"
"169724",2013-11-05,2,3733.395,744,"169724"
"169874",2013-11-05,7,3740.395,745,"169874"
"169887",2013-11-05,0.25,3740.645,746,"169887"
"169919",2013-11-06,2,3742.645,747,"169919"
"169926",2013-11-06,0.333333333333333,3742.97833333333,748,"169926"
"169939",2013-11-06,3.33333333333333,3746.31166666667,749,"169939"
"169850",2013-11-07,2.16666666666667,3748.47833333333,750,"169850"
"169977",2013-11-07,0.333333333333333,3748.81166666667,751,"169977"
"170082",2013-11-12,4.5,3753.31166666667,752,"170082"
"170096",2013-11-12,0.5,3753.81166666667,753,"170096"
"170139",2013-11-12,0.333333333333333,3754.145,754,"170139"
"170237",2013-11-13,2,3756.145,755,"170237"
"169968",2013-11-14,6.33333333333333,3762.47833333333,756,"169968"
"170370",2013-11-15,0.0833333333333333,3762.56166666667,757,"170370"
"170302",2013-11-18,1.33333333333333,3763.895,758,"170302"
"170328",2013-11-18,0.25,3764.145,759,"170328"
"169834",2013-11-19,2.33333333333333,3766.47833333333,760,"169834"
"170160",2013-11-19,1.5,3767.97833333333,761,"170160"
"170560",2013-11-19,4.5,3772.47833333333,762,"170560"
"170502",2013-11-21,0.666666666666667,3773.145,763,"170502"
"170622",2013-11-21,0.5,3773.645,764,"170622"
"170512",2013-11-22,2.5,3776.145,765,"170512"
"170536",2013-11-25,1.16666666666667,3777.31166666667,766,"170536"
"170764",2013-11-25,2.83333333333333,3780.145,767,"170764"
"168721",2013-11-26,4,3784.145,768,"168721"
"169868",2013-11-26,3,3787.145,769,"169868"
"170538",2013-11-26,1,3788.145,770,"170538"
"170541",2013-11-26,0.666666666666667,3788.81166666667,771,"170541"
"170594",2013-11-26,1.66666666666667,3790.47833333333,772,"170594"
"170880",2013-11-26,0.25,3790.72833333333,773,"170880"
"170881",2013-11-26,1.66666666666667,3792.395,774,"170881"
"170882",2013-11-26,1,3793.395,775,"170882"
"170908",2013-11-26,1.66666666666667,3795.06166666667,776,"170908"
"170647",2013-11-27,15,3810.06166666667,777,"170647"
"171055",2013-12-02,0.5,3810.56166666667,778,"171055"
"171131",2013-12-03,0.5,3811.06166666667,779,"171131"
"171196",2013-12-04,0.5,3811.56166666667,780,"171196"
"171235",2013-12-04,0.333333333333333,3811.895,781,"171235"
"171254",2013-12-04,1.5,3813.395,782,"171254"
"171186",2013-12-05,1,3814.395,783,"171186"
"171276",2013-12-05,17,3831.395,784,"171276"
"171105",2013-12-06,5,3836.395,785,"171105"
"171246",2013-12-06,11,3847.395,786,"171246"
"171381",2013-12-06,0.333333333333333,3847.72833333333,787,"171381"
"171465",2013-12-09,0.333333333333333,3848.06166666667,788,"171465"
"171495",2013-12-09,0.5,3848.56166666667,789,"171495"
"171203",2013-12-10,1,3849.56166666667,790,"171203"
"171548",2013-12-10,0.0833333333333333,3849.645,791,"171548"
"171565",2013-12-10,0.0833333333333333,3849.72833333333,792,"171565"
"171586",2013-12-11,0.25,3849.97833333333,793,"171586"
"171613",2013-12-11,0.166666666666667,3850.145,794,"171613"
"171481",2013-12-12,2,3852.145,795,"171481"
"171624",2013-12-13,0.5,3852.645,796,"171624"
"171690",2013-12-13,0.5,3853.145,797,"171690"
"171715",2013-12-13,0.5,3853.645,798,"171715"
"171758",2013-12-16,1,3854.645,799,"171758"
"171637",2013-12-17,2,3856.645,800,"171637"
"171609",2013-12-18,4.25,3860.895,801,"171609"
"171722",2013-12-18,4.83333333333333,3865.72833333333,802,"171722"
"171771",2013-12-18,22.6666666666667,3888.395,803,"171771"
"171824",2013-12-18,0.5,3888.895,804,"171824"
"171873",2013-12-18,1,3889.895,805,"171873"
"171767",2013-12-19,1,3890.895,806,"171767"
"171776",2013-12-19,2,3892.895,807,"171776"
"171851",2013-12-19,3,3895.895,808,"171851"
"171933",2013-12-19,0.25,3896.145,809,"171933"
"171947",2013-12-20,0.5,3896.645,810,"171947"
"172017",2013-12-23,0.25,3896.895,811,"172017"
"172245",2014-01-05,0.5,3897.395,812,"172245"
"172210",2014-01-06,0.25,3897.645,813,"172210"
"172269",2014-01-06,0.166666666666667,3897.81166666667,814,"172269"
"172385",2014-01-08,2.5,3900.31166666667,815,"172385"
"172445",2014-01-10,0.5,3900.81166666667,816,"172445"
"172554",2014-01-10,0.25,3901.06166666667,817,"172554"
"171997",2014-01-13,1,3902.06166666667,818,"171997"
"172451",2014-01-13,2.5,3904.56166666667,819,"172451"
"172599",2014-01-13,2,3906.56166666667,820,"172599"
"172896",2014-01-17,0.666666666666667,3907.22833333333,821,"172896"
"172897",2014-01-17,0.25,3907.47833333333,822,"172897"
"172940",2014-01-21,0.5,3907.97833333333,823,"172940"
"173013",2014-01-21,0.5,3908.47833333333,824,"173013"
"172704",2014-01-22,6,3914.47833333333,825,"172704"
"172729",2014-01-22,2,3916.47833333333,826,"172729"
"173027",2014-01-22,0.333333333333333,3916.81166666667,827,"173027"
"173080",2014-01-22,2,3918.81166666667,828,"173080"
"173087",2014-01-22,0.5,3919.31166666667,829,"173087"
"173092",2014-01-22,0.25,3919.56166666667,830,"173092"
"173110",2014-01-22,0.25,3919.81166666667,831,"173110"
"173134",2014-01-23,0.166666666666667,3919.97833333333,832,"173134"
"173060",2014-01-24,3,3922.97833333333,833,"173060"
"173241",2014-01-24,0.333333333333333,3923.31166666667,834,"173241"
"173242",2014-01-24,0.666666666666667,3923.97833333333,835,"173242"
"172427",2014-01-27,2,3925.97833333333,836,"172427"
"172463",2014-01-27,37,3962.97833333333,837,"172463"
"173169",2014-01-27,3.5,3966.47833333333,838,"173169"
"173350",2014-01-27,6,3972.47833333333,839,"173350"
"173398",2014-01-28,0.25,3972.72833333333,840,"173398"
"173425",2014-01-28,1,3973.72833333333,841,"173425"
"173433",2014-01-28,1.5,3975.22833333333,842,"173433"
"173463",2014-01-28,0.333333333333333,3975.56166666667,843,"173463"
"173489",2014-01-29,4,3979.56166666667,844,"173489"
"172962",2014-01-30,4,3983.56166666667,845,"172962"
"173300",2014-01-30,1.5,3985.06166666667,846,"173300"
"173607",2014-01-30,4,3989.06166666667,847,"173607"
"173521",2014-01-31,0.333333333333333,3989.395,848,"173521"
"173580",2014-01-31,0.666666666666667,3990.06166666667,849,"173580"
"173639",2014-01-31,0.333333333333333,3990.395,850,"173639"
"173666",2014-01-31,0.5,3990.895,851,"173666"
"173667",2014-01-31,0.25,3991.145,852,"173667"
"173670",2014-01-31,0.75,3991.895,853,"173670"
"173672",2014-01-31,0.5,3992.395,854,"173672"
"173485",2014-02-02,1.5,3993.895,855,"173485"
"173589",2014-02-03,9.5,4003.395,856,"173589"
"173821",2014-02-03,1.5,4004.895,857,"173821"
"173674",2014-02-04,1,4005.895,858,"173674"
"173861",2014-02-04,1,4006.895,859,"173861"
"173903",2014-02-04,6.5,4013.395,860,"173903"
"172283",2014-02-05,2,4015.395,861,"172283"
